,city,country_x,latitude_x,longitude_x,bikes_to_pop
197,Pordenone,IT,45.95538358625951,12.661455487783291,0.0006454515226788194
198,"Portland, OR",US,45.53200348165996,-122.65150921482906,0.0010663393679042651
199,Potsdam,DE,52.37998877333334,13.048408066666667,0.002555226749074549
200,Poznań,PL,52.40779998342541,16.91694219889503,0.0030592895060701205
201,Pruszków,PL,52.16699786666666,20.800539533333335,0.002941041312439686
202,Pszczyna,PL,49.97493866666667,18.926617333333336,0.00015646391550948563
203,Písek,CZ,49.30613488888889,14.147985916666666,0.003127160209355147
204,Płock,PL,52.545395,19.7072375,0.00215
205,Quickborn,DE,53.74397266666667,9.930592333333333,0.0026345673404496936
206,Reims,FR,49.25025636611253,4.0317888808237115,0.0018110871462205904
207,Rennes,FR,48.110470122807016,-1.6744388771929826,0.006376764268350205
208,Rieti,IT,42.40172646324207,12.860483452677727,0.00016864828400371025
209,Rimini,IT,44.063444533125256,12.572070402758461,4.685314217251327e-05
210,Rouen,FR,49.438120326244224,1.089995988808139,0.00454055786540362
211,Rovereto,IT,45.883988638775605,11.032839913567416,0.003741368487131199
212,Saint-Brieuc,FR,48.513569,-2.7538425,0.0011772696400271679
213,Saint-Nazaire,FR,47.2904224,-2.2563590000000002,0.0010785220046502506
214,Saint-Étienne,FR,45.441481028125,4.3895075875,0.0038430339257051797
215,Salt Lake City,US,40.818566122448985,-111.90231000000001,0.002667883247875115
216,"San Antonio, TX",US,29.402735999999997,-98.48312057142857,0.0002014878701685433
217,San Donato Milanese,IT,45.418415554175276,9.26611435006117,0.0031227038941954444
218,"San Francisco Bay Area, CA",US,37.71675067177793,-122.30000760083051,0.0033414412571648447
219,San Giovanni in Persiceto,IT,44.64053641704987,11.188459396362305,0.00031968173906866054
220,"San Ramon, CA",US,37.769338901079166,-121.96394885125534,0.001085332835402857
221,Santander,ES,43.46589772465012,-3.807747886114249,0.0077379579340281415
222,Sarnen,CH,46.89708185185185,8.24909962962963,0.006076388888888889
223,Scandicci,IT,43.758023,11.169215,9.872642906506072e-05
224,Schwetzingen,DE,49.38523938461538,8.569240692307693,0.0042920457196174485
225,Sevilla,ES,37.38870704576887,-5.9778758752638375,0.039074065416919886
226,Siemianowice Śląskie,PL,50.308693,19.02106375,0.002860411899313501
227,Siena,IT,43.3271357114045,11.324959155872481,0.0035435335151481418
228,Sieradz,PL,51.591774615384615,18.726913076923076,0.0038224121557454893
229,Sierre,CH,46.291653420291766,7.533577698072746,0.006702253855278766
230,Sinj,HR,43.702009,16.638987,0.00028196245871264
231,Sion,CH,46.230736655895264,7.3622731081901955,0.00743344473896508
232,Sisak,HR,45.477534,16.37420075,0.0004801632555068723
233,Skierniewice,PL,51.961862700000005,20.1520799,0.0023621882643142336
234,Slavonski Brod,HR,45.15289666666666,18.019697,0.00019376772534305696
235,Soissons,FR,49.37568629670716,3.325783303349726,0.005293953747561995
236,Sokołów Podlaski,PL,52.435316666666665,22.284398333333332,0.002536975062074922
237,Solin,HR,43.535976500000004,16.498328375,0.0021315723480732256
238,Sondrio,IT,46.1683866309577,9.86874244473995,0.0002772387025228722
239,Sosnowiec,PL,50.282487583333335,19.147531208333334,0.00226685944438707
